"ACCOUNTSOURCE","BILLINGADDRESS","BILLINGCITY","BILLINGCOUNTRY","BILLINGCOUNTRYCODE","BILLINGGEOCODEACCURACY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGPOSTALCODE","BILLINGSTATE","BILLINGSTATECODE","BILLINGSTREET","BUSINESS_NAME__C","CITY_REGISTRATION__C","CITY_SCOPE_TEXT__C","CITY_SCOPE__C","COMMERCIAL_OWNER__C","CONTACT_FIRST_NAME__C","CONTACT_LAST_NAME__C","COUNTRY__C","CREATE_HUB_INVENTORIES__C","CREATE_PLATFORM_EVENT__C","CREATEDBYID","CREATEDDATE","CREDIT_LINE__C","CURRENCYISOCODE","DATE_DRIVEN_NUMBER__C","DEFAULT_DELIVERY_TIME_SETTING__C","DEFAULT_LEAD_TIME__C","DEFAULT_ORDER_CYCLE__C","DESCRIPTION","EMAIL__C","EXTERNAL_ID__C","FINANCE_CONTACT_EMAIL__C","FINANCE_CONTACT_FULL_NAME__C","FINANCE_CONTACT_PHONE__C","ID","INDUSTRY","INFORMATION__C","ISDELETED","ISPARTNER","IS_CONSIGNMENT_VENDOR__C","IS_SPOT_BUY_VENDOR__C","JOKR_CUSTOMER_CODE__C","JOKR_ENTITY__C","JIGSAW","JIGSAWCOMPANYID","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LOCATION_SCOPE__C","MAIN_PROCUREMENT_CONTACT__C","MASTERRECORDID","MINIMUM_ORDER_AMOUNT__C","MINIMUM_ORDER_CASES__C","MINIMUM_ORDER_UNITS__C","MINIMUM_ORDER_WEIGHT__C","NAME","NET_DAYS_NUMBER__C","NETSUITEID__C","NUMBEROFEMPLOYEES","NUMBER_OF_ACTIVE_LUMP_SUM_PROMOTIONS__C","NUMBER_OF_ACTIVE_MSA__C","NUMBER_OF_ACTIVE_SKU_PROMOTIONS__C","ORDER_CUTOFF_TIME__C","ORDER_ON_FRIDAYS_DEFAULT__C","ORDER_ON_MONDAYS_DEFAULT__C","ORDER_ON_SATURDAYS_DEFAULT__C","ORDER_ON_SUNDAYS_DEFAULT__C","ORDER_ON_THURSDAYS_DEFAULT__C","ORDER_ON_TUESDAYS_DEFAULT__C","ORDER_ON_WEDNESDAYS_DEFAULT__C","OWNERID","PO_FILE_FORMAT__C","PO_RECEPTION_METHOD__C","POS_NUMBERS__C","PARENTID","PARTNER_CODE__C","PAYMENT_TERMS__C","PHONE","PHONE__C","PHOTOURL","PLATFORM_URL__C","PORTAL_URL__C","POSITION_FUNCTION__C","PROCUREMENT_ORG_WIDE_EMAIL_ADDRESS__C","PURCHASE_ORDER_GENERATION_CONFIG__C","RECORDTYPEID","SAFETY_LEAD_TIME__C","SALUTATION__C","SECURE_PARAMETER__C","SHIPPINGADDRESS","SHIPPINGCITY","SHIPPINGCOUNTRY","SHIPPINGCOUNTRYCODE","SHIPPINGGEOCODEACCURACY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGPOSTALCODE","SHIPPINGSTATE","SHIPPINGSTATECODE","SHIPPINGSTREET","SICDESC","SPOT_BUY_VENDOR__C","STATE_REGISTRATION__C","STATUS__C","SUPPLIER_PORTAL_URL__C","SYSTEMMODSTAMP","TAX_ID__C","TRANSFER_ORDER_SPLITTING_CONFIG__C","TYPE","WEBSITE"
"","","","United States","US","","","","","","","","ENERGIA 5 MAS 1 COMERCIO  15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdqIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","ENERGIA 5 MAS 1 COMERCIO  15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","28987","","","","/services/images/photo/001D400000p7ZdqIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdq&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdrIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","40076","","","","/services/images/photo/001D400000p7ZdrIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdr&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdsIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","41584","","","","/services/images/photo/001D400000p7ZdsIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zds&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdtIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","85981","","","","/services/images/photo/001D400000p7ZdtIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdt&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","Servicios de Alimentos Ba 10NLA","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZduIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","Servicios de Alimentos Ba 10NLA","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","37018","","","","/services/images/photo/001D400000p7ZduIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdu&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdvIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","36349","","","","/services/images/photo/001D400000p7ZdvIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdv&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","BROWN FORMAN TEQUILA MEXI 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdwIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","BROWN FORMAN TEQUILA MEXI 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","67077","","","","/services/images/photo/001D400000p7ZdwIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdw&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdxIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","51578","","","","/services/images/photo/001D400000p7ZdxIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdx&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","Hola Mucho Sabor S de RL  15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdyIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","Hola Mucho Sabor S de RL  15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","44151","","","","/services/images/photo/001D400000p7ZdyIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdy&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","BONAFONT SA DE CV 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZdzIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","BONAFONT SA DE CV 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","67072","","","","/services/images/photo/001D400000p7ZdzIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zdz&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze0IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","66287","","","","/services/images/photo/001D400000p7Ze0IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze0&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze1IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","56676","","","","/services/images/photo/001D400000p7Ze1IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze1&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","TEQUILA ORENDAIN DE JAL 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze2IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","TEQUILA ORENDAIN DE JAL 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15597","","","","/services/images/photo/001D400000p7Ze2IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze2&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","MERIDIAN EXPRESS 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze3IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","MERIDIAN EXPRESS 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15335","","","","/services/images/photo/001D400000p7Ze3IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze3&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","BARBARA CERVANTES GONZALE 15TIF-","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze4IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","BARBARA CERVANTES GONZALE 15TIF-","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","80451","","","","/services/images/photo/001D400000p7Ze4IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze4&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze5IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","214108","","","","/services/images/photo/001D400000p7Ze5IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze5&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","PRODUCTOS INTERNACIONALES 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze6IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","PRODUCTOS INTERNACIONALES 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","11348","","","","/services/images/photo/001D400000p7Ze6IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze6&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze7IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","40334","","","","/services/images/photo/001D400000p7Ze7IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze7&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze8IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","24435","","","","/services/images/photo/001D400000p7Ze8IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze8&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7Ze9IAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","57172","","","","/services/images/photo/001D400000p7Ze9IAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Ze9&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZeAIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:10.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","58143","","","","/services/images/photo/001D400000p7ZeAIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093950","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZeA&amp;SecureParameter=1712093950"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:10.000Z","","","Distributor",""
